"LONG BEACH DAUGHERTY AIRPORT, CA US (USW00023129)",,,,,,
Date,TAVG (Degrees Fahrenheit),TMAX (Degrees Fahrenheit),TMIN (Degrees Fahrenheit),PRCP (Inches),SNOW (Inches),SNWD (Inches)
12/9/2014,63,75,52,0,,
12/10/2014,62,70,53,0,,
12/11/2014,62,67,59,0,,
12/12/2014,62,64,54,1.54,,
12/13/2014,58,66,49,0.01,,
12/14/2014,56,66,47,0,,
12/15/2014,55,65,47,0,,
12/16/2014,58,61,54,0.34,,
12/17/2014,58,65,51,0.53,,
12/18/2014,56,64,49,0,,
12/19/2014,56,67,49,0,,
12/20/2014,57,64,49,0,,
12/21/2014,59,67,52,0,,
12/22/2014,59,74,50,0,,
12/23/2014,61,83,50,0,,
12/24/2014,64,75,52,0,,
12/25/2014,61,66,49,0,,
12/26/2014,53,64,41,0,,
12/27/2014,52,62,40,0,,
12/28/2014,51,62,41,0,,
12/29/2014,51,61,41,0,,
12/30/2014,53,61,45,0.04,,
12/31/2014,50,56,41,0,,
1/1/2015,47,58,36,0,,
1/2/2015,48,59,38,0,,
1/3/2015,50,63,39,0,,
1/4/2015,52,70,41,0,,
1/5/2015,59,82,45,0,,
1/6/2015,67,85,52,0,,
1/7/2015,63,83,45,0,,
1/8/2015,59,68,49,0,,
1/9/2015,61,71,54,0,,
1/10/2015,58,62,53,0.35,,
1/11/2015,57,62,54,0.4,,
1/12/2015,58,65,52,0,,
1/13/2015,60,69,54,0,,
1/14/2015,59,72,48,0,,
1/15/2015,59,76,48,0,,
1/16/2015,61,74,49,0,,
1/17/2015,59,76,47,0,,
1/18/2015,60,74,51,0,,
1/19/2015,58,68,49,0,,
1/20/2015,58,63,56,0,,
1/21/2015,60,74,52,0,,
1/22/2015,59,75,47,0,,
1/23/2015,61,76,50,0,,
1/24/2015,62,82,46,0,,
1/25/2015,68,82,51,0,,
1/26/2015,67,76,56,0.1,,
1/27/2015,61,73,53,0,,
1/28/2015,62,75,53,0,,
1/29/2015,65,73,58,0,,
1/30/2015,65,70,57,0.02,,
1/31/2015,62,70,55,0,,
2/1/2015,60,74,48,0,,
2/2/2015,61,74,49,0,,
2/3/2015,60,69,53,0,,
2/4/2015,60,70,55,0,,
2/5/2015,60,73,53,0,,
2/6/2015,61,74,55,0,,
2/7/2015,60,71,52,0,,
2/8/2015,66,78,59,0,,
2/9/2015,65,74,57,0,,
2/10/2015,62,78,50,0,,
2/11/2015,67,87,54,0,,
2/12/2015,71,88,53,0,,
2/13/2015,71,89,56,0,,
2/14/2015,69,84,53,0,,
2/15/2015,65,78,52,0,,
2/16/2015,62,67,56,0,,
2/17/2015,62,69,56,0,,
2/18/2015,61,72,53,0,,
2/19/2015,62,69,55,0,,
2/20/2015,61,68,55,0,,
2/21/2015,61,67,56,0,,
2/22/2015,60,67,52,0.18,,
2/23/2015,57,66,50,0.06,,
2/24/2015,57,74,45,0,,
2/25/2015,60,72,50,0,,
2/26/2015,58,67,50,0,,
2/27/2015,59,65,53,0,,
2/28/2015,60,65,55,0,,
3/1/2015,57,63,50,0.03,,
3/2/2015,55,60,49,0.46,,
3/3/2015,56,66,46,0,,
3/4/2015,59,73,48,0,,
3/5/2015,62,79,47,0,,
3/6/2015,65,87,50,0,,
3/7/2015,69,87,50,0,,
3/8/2015,65,72,52,0,,
3/9/2015,61,69,52,0,,
3/10/2015,63,79,55,0,,
3/11/2015,66,74,60,0,,
3/12/2015,68,88,55,0,,
3/13/2015,75,91,58,0,,
3/14/2015,76,94,61,0,,
3/15/2015,78,92,65,0,,
3/16/2015,76,88,65,0,,
3/17/2015,70,78,60,0,,
3/18/2015,66,70,62,0,,
3/19/2015,64,74,58,0,,
3/20/2015,65,77,60,0,,
3/21/2015,65,71,61,0,,
3/22/2015,64,69,60,0,,
3/23/2015,64,73,57,0,,
3/24/2015,64,73,56,0,,
3/25/2015,67,83,57,0,,
3/26/2015,72,94,58,0,,
3/27/2015,73,90,59,0,,
3/28/2015,68,79,60,0,,
3/29/2015,67,78,59,0,,
3/30/2015,66,79,58,0,,
3/31/2015,63,69,57,0,,
4/1/2015,64,76,56,0,,
4/2/2015,64,75,55,0,,
4/3/2015,68,86,56,0,,
4/4/2015,69,84,55,0,,
4/5/2015,64,69,56,0,,
4/6/2015,61,67,56,0,,
4/7/2015,59,66,51,0.21,,
4/8/2015,59,71,50,0,,
4/9/2015,62,74,52,0,,
4/10/2015,62,72,53,0,,
4/11/2015,62,74,54,0,,
4/12/2015,64,73,56,0,,
4/13/2015,66,78,59,0,,
4/14/2015,64,74,59,0,,
4/15/2015,67,84,55,0,,
4/16/2015,69,81,55,0,,
4/17/2015,69,83,54,0,,
4/18/2015,67,78,54,0,,
4/19/2015,65,76,55,0,,
4/20/2015,63,70,58,0,,
4/21/2015,62,67,59,0,,
4/22/2015,61,67,54,0,,
4/23/2015,63,70,57,0,,
4/24/2015,62,68,58,0,,
4/25/2015,62,66,56,0.01,,
4/26/2015,61,74,52,0,,
4/27/2015,69,88,56,0,,
4/28/2015,74,92,59,0,,
4/29/2015,74,93,60,0,,
4/30/2015,73,89,60,0,,
5/1/2015,71,88,58,0,,
5/2/2015,69,83,60,0,,
5/3/2015,66,73,59,0,,
5/4/2015,63,70,58,0,,
5/5/2015,62,69,59,0,,
5/6/2015,63,71,58,0,,
5/7/2015,61,66,56,0,,
5/8/2015,58,67,52,0.19,,
5/9/2015,60,68,54,0,,
5/10/2015,63,76,54,0,,
5/11/2015,65,78,57,0,,
5/12/2015,64,68,59,0,,
5/13/2015,63,68,59,0,,
5/14/2015,61,67,56,0.49,,
5/15/2015,59,68,55,0.09,,
5/16/2015,62,69,54,0,,
5/17/2015,63,71,57,0,,
5/18/2015,64,72,58,0,,
5/19/2015,63,70,56,0,,
5/20/2015,64,70,59,0,,
5/21/2015,64,70,60,0,,
5/22/2015,63,66,59,0,,
5/23/2015,64,71,57,0,,
5/24/2015,64,70,60,0,,
5/25/2015,63,70,58,0,,
5/26/2015,65,71,62,0,,
5/27/2015,65,72,60,0,,
5/28/2015,64,73,59,0,,
5/29/2015,65,75,60,0,,
5/30/2015,65,76,60,0,,
5/31/2015,65,70,60,0,,
6/1/2015,66,76,61,0,,
6/2/2015,66,75,60,0,,
6/3/2015,66,72,62,0,,
6/4/2015,65,71,63,0,,
6/5/2015,66,73,62,0,,
6/6/2015,65,75,60,0,,
6/7/2015,67,81,61,0,,
6/8/2015,71,88,62,0,,
6/9/2015,72,87,64,0.01,,
6/10/2015,71,76,64,0,,
6/11/2015,68,74,63,0,,
6/12/2015,68,73,63,0,,
6/13/2015,66,73,62,0,,
6/14/2015,68,80,65,0,,
6/15/2015,69,81,64,0,,
6/16/2015,68,75,63,0,,
6/17/2015,68,80,63,0,,
6/18/2015,71,85,64,0,,
6/19/2015,70,87,60,0,,
6/20/2015,72,79,64,0,,
6/21/2015,71,80,66,0,,
6/22/2015,72,85,65,0,,
6/23/2015,73,86,65,0,,
6/24/2015,72,83,65,0,,
6/25/2015,72,84,63,0,,
6/26/2015,71,83,64,0,,
6/27/2015,70,78,64,0,,
6/28/2015,75,91,68,0,,
6/29/2015,75,83,67,0,,
6/30/2015,74,85,68,0,,
7/1/2015,77,85,70,0,,
7/2/2015,76,88,68,0,,
7/3/2015,72,83,66,0,,
7/4/2015,70,80,65,0,,
7/5/2015,70,76,67,0,,
7/6/2015,70,76,67,0,,
7/7/2015,69,77,64,0,,
7/8/2015,70,76,66,0,,
7/9/2015,71,78,67,0,,
7/10/2015,71,79,65,0,,
7/11/2015,71,81,65,0,,
7/12/2015,73,84,65,0,,
7/13/2015,74,87,66,0,,
7/14/2015,72,77,66,0,,
7/15/2015,72,80,67,0,,
7/16/2015,72,82,68,0,,
7/17/2015,73,87,66,0,,
7/18/2015,73,88,67,0.35,,
7/19/2015,78,90,73,0.19,,
7/20/2015,77,82,72,0,,
7/21/2015,75,83,71,0,,
7/22/2015,76,83,70,0,,
7/23/2015,74,83,70,0,,
7/24/2015,75,88,69,0,,
7/25/2015,75,91,68,0,,
7/26/2015,76,82,67,0,,
7/27/2015,73,79,69,0,,
7/28/2015,73,84,69,0,,
7/29/2015,74,84,69,0,,
7/30/2015,76,88,70,0,,
7/31/2015,76,87,70,0,,
8/1/2015,74,84,69,0,,
8/2/2015,74,83,69,0,,
8/3/2015,75,86,70,0,,
8/4/2015,76,90,68,0,,
8/5/2015,77,93,69,0,,
8/6/2015,75,85,67,0,,
8/7/2015,73,78,69,0,,
8/8/2015,73,81,67,0,,
8/9/2015,71,78,65,0,,
8/10/2015,71,80,67,0,,
8/11/2015,71,81,65,0,,
8/12/2015,74,88,65,0,,
8/13/2015,77,93,69,0,,
8/14/2015,80,94,69,0,,
8/15/2015,80,99,69,0,,
8/16/2015,80,96,69,0,,
8/17/2015,76,80,71,0,,
8/18/2015,74,80,69,0,,
8/19/2015,73,80,69,0,,
8/20/2015,73,80,70,0,,
8/21/2015,73,79,70,0,,
8/22/2015,74,82,69,0,,
8/23/2015,73,84,68,0,,
8/24/2015,75,88,70,0,,
8/25/2015,75,85,71,0,,
8/26/2015,78,91,73,0,,
8/27/2015,81,94,71,0,,
8/28/2015,83,96,73,0,,
8/29/2015,81,95,72,0,,
8/30/2015,79,87,71,0,,
8/31/2015,75,79,70,0,,
9/1/2015,74,78,71,0,,
9/2/2015,74,80,69,0,,
9/3/2015,72,78,69,0,,
9/4/2015,72,79,68,0,,
9/5/2015,72,83,64,0,,
9/6/2015,75,89,66,0,,
9/7/2015,80,95,71,0,,
9/8/2015,83,99,74,0,,
9/9/2015,87,103,77,0.02,,
9/10/2015,86,96,76,0,,
9/11/2015,85,92,77,0,,
9/12/2015,82,92,77,0,,
9/13/2015,80,92,73,0,,
9/14/2015,77,83,72,0,,
9/15/2015,76,80,70,0.93,,
9/16/2015,72,77,69,0,,
9/17/2015,73,82,66,0,,
9/18/2015,75,88,66,0,,
9/19/2015,77,90,70,0,,
9/20/2015,82,100,73,0,,
9/21/2015,80,81,73,0,,
9/22/2015,75,83,69,0,,
9/23/2015,76,87,69,0,,
9/24/2015,77,91,69,0,,
9/25/2015,78,93,70,0,,
9/26/2015,78,91,72,0,,
9/27/2015,77,90,68,0,,
9/28/2015,77,90,69,0,,
9/29/2015,75,88,64,0,,
9/30/2015,76,89,66,0,,
10/1/2015,76,84,67,0,,
10/2/2015,75,83,66,0,,
10/3/2015,73,79,66,0,,
10/4/2015,71,75,63,0.02,,
10/5/2015,68,75,62,0,,
10/6/2015,70,80,62,0,,
10/7/2015,72,86,64,0,,
10/8/2015,76,93,67,0,,
10/9/2015,81,105,69,0,,
10/10/2015,86,102,73,0,,
10/11/2015,84,99,73,0,,
10/12/2015,82,95,74,0,,
10/13/2015,84,88,76,0,,
10/14/2015,79,89,74,0,,
10/15/2015,77,81,73,0,,
10/16/2015,74,79,71,0,,
10/17/2015,75,82,71,0,,
10/18/2015,74,78,70,0,,
10/19/2015,72,75,67,0.02,,
10/20/2015,70,81,63,0,,
10/21/2015,71,84,62,0,,
10/22/2015,72,78,64,0,,
10/23/2015,71,83,65,0,,
10/24/2015,74,94,62,0,,
10/25/2015,74,83,64,0,,
10/26/2015,73,88,61,0,,
10/27/2015,72,84,62,0,,
10/28/2015,72,79,66,0,,
10/29/2015,73,87,62,0,,
10/30/2015,74,87,61,0,,
10/31/2015,72,86,58,0,,
11/1/2015,71,82,59,0,,
11/2/2015,69,74,61,0.01,,
11/3/2015,63,70,54,0,,
11/4/2015,61,70,51,0,,
11/5/2015,61,72,50,0,,
11/6/2015,64,81,51,0,,
11/7/2015,66,84,53,0,,
11/8/2015,64,74,53,0,,
11/9/2015,62,70,56,0,,
11/10/2015,62,68,51,0,,
11/11/2015,60,76,48,0,,
11/12/2015,62,79,49,0,,
11/13/2015,64,81,49,0,,
11/14/2015,62,77,50,0,,
11/15/2015,61,70,53,0,,
11/16/2015,60,67,50,0,,
11/17/2015,58,73,44,0,,
11/18/2015,60,75,48,0,,
11/19/2015,64,83,49,0,,
11/20/2015,65,79,50,0,,
11/21/2015,70,90,59,0,,
11/22/2015,72,88,58,0,,
11/23/2015,66,77,53,0,,
11/24/2015,62,69,55,0,,
11/25/2015,60,63,51,0.05,,
11/26/2015,56,63,47,0,,
11/27/2015,56,65,50,0,,
11/28/2015,56,67,45,0,,
11/29/2015,58,69,48,0,,
11/30/2015,56,70,45,0,,
12/1/2015,57,73,45,0,,
12/2/2015,62,81,50,0,,
12/3/2015,63,77,50,0,,
12/4/2015,59,69,50,0,,
12/5/2015,60,80,47,0,,
12/6/2015,65,81,54,0,,
12/7/2015,62,81,50,0,,
12/8/2015,64,81,50,0,,
12/9/2015,64,74,55,0,,
12/10/2015,60,68,56,0,,
12/11/2015,63,66,57,0,,
12/12/2015,58,69,45,0,,
12/13/2015,57,67,46,0.1,,
12/14/2015,57,62,47,0,,
12/15/2015,51,62,40,0,,
12/16/2015,52,63,40,0,,
12/17/2015,53,68,42,0,,
12/18/2015,56,74,43,0,,
12/19/2015,56,65,44,0.19,,
12/20/2015,55,63,43,0,,
12/21/2015,53,63,44,0.11,,
12/22/2015,59,64,55,0.5,,
12/23/2015,59,66,52,0,,
12/24/2015,56,63,45,0,,
12/25/2015,56,61,47,0,,
12/26/2015,53,61,42,0,,
12/27/2015,50,63,37,0,,
12/28/2015,49,59,38,0,,
12/29/2015,50,61,38,0,,
12/30/2015,51,65,39,0,,
12/31/2015,53,68,42,0,,
1/1/2016,54,67,42,0,,
1/2/2016,54,66,44,0,,
1/3/2016,53,64,43,0,,
1/4/2016,60,71,54,0,,
1/5/2016,58,61,54,0.88,,
1/6/2016,55,60,48,0.61,,
1/7/2016,53,59,48,0.47,,
1/8/2016,53,62,42,0,,
1/9/2016,53,61,45,0,,
1/10/2016,56,61,51,0,,
1/11/2016,57,65,47,0,,
1/12/2016,55,71,45,0,,
1/13/2016,53,66,42,0,,
1/14/2016,57,63,50,0,,
1/15/2016,56,62,50,0,,
1/16/2016,58,64,51,0,,
1/17/2016,58,69,50,0,,
1/18/2016,59,65,54,0,,
1/19/2016,60,66,53,0.01,,
1/20/2016,73,70,57,0.05,,
1/21/2016,69,76,50,0,,
1/22/2016,59,69,50,0,,
1/23/2016,58,64,50,0,,
1/24/2016,54,65,44,0,,
1/25/2016,57,73,46,0,,
1/26/2016,59,75,47,0,,
1/27/2016,59,73,49,0,,
1/28/2016,58,69,44,0,,
1/29/2016,57,66,48,0,,
1/30/2016,60,65,56,0,,
1/31/2016,59,60,51,0.27,,
2/1/2016,52,60,43,0,,
2/2/2016,49,60,37,0,,
2/3/2016,52,63,42,0,,
2/4/2016,55,71,43,0,,
2/5/2016,59,78,43,0,,
2/6/2016,64,80,48,0,,
2/7/2016,65,86,50,0,,
2/8/2016,68,88,52,0,,
2/9/2016,72,92,56,0,,
2/10/2016,69,85,54,0,,
2/11/2016,66,79,51,0,,
2/12/2016,65,82,51,0,,
2/13/2016,60,70,49,0,,
2/14/2016,59,80,48,0,,
2/15/2016,69,91,55,0,,
2/16/2016,71,89,54,0,,
2/17/2016,65,73,54,0.52,,
2/18/2016,60,68,55,0.09,,
2/19/2016,58,67,49,0,,
2/20/2016,58,70,49,0,,
2/21/2016,59,72,49,0,,
2/22/2016,61,84,52,0,,
2/23/2016,66,80,51,0,,
2/24/2016,68,83,54,0,,
2/25/2016,66,80,50,0,,
2/26/2016,63,77,50,0,,
2/27/2016,63,71,55,0,,
2/28/2016,62,70,57,0,,
2/29/2016,62,72,56,0,,
3/1/2016,61,72,54,0,,
3/2/2016,62,71,56,0,,
3/3/2016,61,70,54,0,,
3/4/2016,60,67,54,0,,
3/5/2016,62,66,58,0,,
3/6/2016,61,66,56,0.38,,
3/7/2016,57,60,49,0.13,,
3/8/2016,54,71,43,0,,
3/9/2016,60,73,51,0,,
3/10/2016,62,74,54,0,,
3/11/2016,61,68,53,0.35,,
3/12/2016,56,64,47,0,,
3/13/2016,57,66,50,0,,
3/14/2016,62,69,56,0.05,,
3/15/2016,61,75,53,0,,
3/16/2016,66,87,53,0,,
3/17/2016,67,74,56,0,,
3/18/2016,64,73,58,0,,
3/19/2016,61,67,58,0,,
3/20/2016,61,69,55,0,,
3/21/2016,62,70,57,0,,
3/22/2016,63,73,53,0,,
3/23/2016,63,80,50,0,,
3/24/2016,65,80,51,0,,
3/25/2016,64,73,53,0,,
3/26/2016,62,72,55,0,,
3/27/2016,63,67,60,0,,
3/28/2016,62,65,53,0,,
3/29/2016,56,65,48,0,,
3/30/2016,57,64,50,0.01,,
3/31/2016,58,73,48,0,,
4/1/2016,60,70,53,0,,
4/2/2016,63,77,55,0,,
4/3/2016,64,79,54,0,,
4/4/2016,63,81,54,0,,
4/5/2016,67,86,56,0,,
4/6/2016,68,80,58,0,,
4/7/2016,63,65,60,0.05,,
4/8/2016,61,63,59,0.03,,
4/9/2016,61,65,58,0,,
4/10/2016,62,69,58,0,,
4/11/2016,63,74,57,0,,
4/12/2016,63,73,55,0,,
4/13/2016,62,72,56,0,,
4/14/2016,62,73,56,0,,
4/15/2016,63,76,54,0,,
4/16/2016,68,83,54,0,,
4/17/2016,70,90,55,0,,
4/18/2016,72,88,58,0,,
4/19/2016,73,91,59,0,,
4/20/2016,73,88,58,0,,
4/21/2016,70,83,57,0,,
4/22/2016,65,75,59,0,,
4/23/2016,64,75,55,0,,
4/24/2016,64,70,55,0,,
4/25/2016,62,68,55,0,,
4/26/2016,60,70,51,0,,
4/27/2016,62,72,55,0,,
4/28/2016,61,69,53,0,,
4/29/2016,61,68,55,0,,
4/30/2016,61,71,55,0.03,,
5/1/2016,62,68,57,0,,
5/2/2016,63,74,57,0,,
5/3/2016,65,79,57,0,,
5/4/2016,62,69,59,0,,
5/5/2016,63,69,60,0.04,,
5/6/2016,61,68,58,0.01,,
5/7/2016,62,70,58,0,,
5/8/2016,63,70,57,0,,
5/9/2016,62,70,56,0,,
5/10/2016,63,71,58,0,,
5/11/2016,65,75,59,0,,
5/12/2016,63,75,58,0,,
5/13/2016,64,73,59,0,,
5/14/2016,64,68,62,0,,
5/15/2016,64,71,61,0,,
5/16/2016,64,70,61,0,,
5/17/2016,65,73,62,0,,
5/18/2016,66,73,61,0,,
5/19/2016,64,71,61,0,,
5/20/2016,63,68,59,0,,
5/21/2016,62,68,57,0,,
5/22/2016,62,72,55,0,,
5/23/2016,63,68,56,0,,
5/24/2016,64,72,58,0,,
5/25/2016,64,71,57,0,,
5/26/2016,63,71,58,0,,
5/27/2016,64,73,59,0,,
5/28/2016,64,70,61,0,,
5/29/2016,65,71,60,0,,
5/30/2016,64,72,60,0,,
5/31/2016,63,68,60,0,,
6/1/2016,64,71,61,0,,
6/2/2016,69,83,59,0,,
6/3/2016,67,84,59,0,,
6/4/2016,66,78,59,0,,
6/5/2016,65,74,58,0,,
6/6/2016,64,72,59,0,,
6/7/2016,65,71,61,0,,
6/8/2016,65,72,62,0,,
6/9/2016,64,69,62,0,,
6/10/2016,65,72,62,0,,
6/11/2016,64,68,61,0.01,,
6/12/2016,65,71,62,0,,
6/13/2016,65,72,60,0,,
6/14/2016,64,70,61,0,,
6/15/2016,65,72,61,0,,
6/16/2016,66,79,57,0,,
6/17/2016,71,87,60,0,,
6/18/2016,75,92,63,0,,
6/19/2016,80,100,67,0,,
6/20/2016,84,100,68,0,,
6/21/2016,74,77,68,0,,
6/22/2016,71,81,64,0,,
6/23/2016,69,79,64,0,,
6/24/2016,69,74,64,0,,
6/25/2016,68,75,65,0,,
6/26/2016,71,82,65,0,,
6/27/2016,72,84,67,0,,
6/28/2016,74,86,68,0,,
6/29/2016,73,85,67,0,,
6/30/2016,71,76,67,0,,
7/1/2016,70,74,65,0,0,0
7/2/2016,68,73,64,0,0,0
7/3/2016,68,74,63,0,0,0
7/4/2016,69,77,64,0,0,0
7/5/2016,70,79,65,0,0,0
7/6/2016,70,78,65,0,0,0
7/7/2016,70,80,65,0,0,0
7/8/2016,70,82,65,0,0,0
7/9/2016,71,82,64,0,0,0
7/10/2016,72,85,66,0,0,0
7/11/2016,72,78,67,0,0,0
7/12/2016,72,80,67,0,0,0
7/13/2016,72,83,66,0,0,0
7/14/2016,71,83,65,0,0,0
7/15/2016,71,83,64,0,0,0
7/16/2016,71,82,66,0,0,0
7/17/2016,71,81,65,0,0,0
7/18/2016,71,84,64,0,0,0
7/19/2016,73,86,66,0,0,0
7/20/2016,77,94,67,0,0,0
7/21/2016,78,95,68,0,0,0
7/22/2016,79,100,67,0,0,0
7/23/2016,78,88,69,0,0,0
7/24/2016,73,81,69,0,0,0
7/25/2016,76,91,70,0,0,0
7/26/2016,78,91,69,0,0,0
7/27/2016,78,90,70,0,0,0
7/28/2016,77,90,71,0,0,0
7/29/2016,77,88,70,0,0,0
7/30/2016,75,83,71,0,0,0
7/31/2016,74,81,71,0,0,0
8/1/2016,76,87,70,0,,
8/2/2016,74,85,68,0,,
8/3/2016,74,81,69,0,,
8/4/2016,74,84,68,0,,
8/5/2016,72,79,67,0,,
8/6/2016,71,79,67,0,,
8/7/2016,72,83,66,0,,
8/8/2016,70,75,66,0,,
8/9/2016,70,79,67,0,,
8/10/2016,72,82,67,0,,
8/11/2016,72,82,64,0,,
8/12/2016,72,82,66,0,,
8/13/2016,74,87,67,0,,
8/14/2016,76,89,69,0,,
8/15/2016,77,95,66,0,,
8/16/2016,75,90,64,0,,
8/17/2016,73,90,60,0,,
8/18/2016,70,85,61,0,,
8/19/2016,71,83,63,0,,
8/20/2016,71,81,64,0,,
8/21/2016,71,85,64,0,,
8/22/2016,71,83,65,0,,
8/23/2016,71,83,66,0,,
8/24/2016,72,84,65,0,,
8/25/2016,70,75,65,0,,
8/26/2016,68,74,65,0,,
8/27/2016,69,77,65,0,,
8/28/2016,71,85,64,0,,
8/29/2016,73,88,65,0,,
8/30/2016,74,85,68,0,,
8/31/2016,74,88,67,0,,
9/1/2016,72,79,66,0,,
9/2/2016,71,76,67,0,,
9/3/2016,70,74,67,0,,
9/4/2016,69,75,65,0,,
9/5/2016,68,75,63,0,,
9/6/2016,69,80,63,0,,
9/7/2016,68,74,64,0,,
9/8/2016,70,79,66,0,,
9/9/2016,70,80,65,0,,
9/10/2016,70,84,63,0,,
9/11/2016,70,82,64,0,,
9/12/2016,68,72,65,0,,
9/13/2016,67,72,63,0,,
9/14/2016,66,76,61,0,,
9/15/2016,67,77,58,0,,
9/16/2016,69,80,60,0,,
9/17/2016,69,84,60,0,,
9/18/2016,71,86,61,0,,
9/19/2016,71,89,63,0,,
9/20/2016,75,82,70,0,,
9/21/2016,76,86,67,0,,
9/22/2016,71,77,64,0,,
9/23/2016,68,81,58,0,,
9/24/2016,72,90,60,0,,
9/25/2016,77,99,61,0,,
9/26/2016,83,106,68,0,,
9/27/2016,83,93,69,0,,
9/28/2016,79,91,69,0,,
9/29/2016,79,93,70,0,,
9/30/2016,77,90,68,0,,
10/1/2016,75,87,66,0,,
10/2/2016,69,74,62,0,,
10/3/2016,67,77,60,0,,
10/4/2016,67,72,58,0,,
10/5/2016,66,73,58,0,,
10/6/2016,67,84,58,0,,
10/7/2016,71,91,59,0,,
10/8/2016,73,91,59,0,,
10/9/2016,73,92,60,0,,
10/10/2016,72,85,61,0,,
10/11/2016,66,73,59,0,,
10/12/2016,64,70,58,0,,
10/13/2016,64,75,57,0,,
10/14/2016,65,73,61,0,,
10/15/2016,66,75,64,0,,
10/16/2016,69,76,66,0,,
10/17/2016,67,72,61,0.29,,
10/18/2016,66,76,59,0,,
10/19/2016,70,93,56,0,,
10/20/2016,78,99,63,0,,
10/21/2016,74,86,59,0,,
10/22/2016,70,81,58,0,,
10/23/2016,67,77,62,0.01,,
10/24/2016,68,75,62,0.06,,
10/25/2016,66,75,58,0,,
10/26/2016,66,78,57,0,,
10/27/2016,67,80,60,0,,
10/28/2016,70,80,63,0,,
10/29/2016,69,82,61,0,,
10/30/2016,68,69,61,0.05,,
10/31/2016,63,70,56,0,,
11/1/2016,61,70,55,0,,
11/2/2016,64,81,53,0,,
11/3/2016,69,85,57,0,,
11/4/2016,67,76,56,0,,
11/5/2016,66,77,58,0,,
11/6/2016,63,72,57,0,,
11/7/2016,63,77,56,0,,
11/8/2016,69,93,56,0,,
11/9/2016,76,96,61,0,,
11/10/2016,77,90,64,0,,
11/11/2016,72,85,57,0,,
11/12/2016,70,86,59,0,,
11/13/2016,71,89,57,0,,
11/14/2016,70,86,57,0,,
11/15/2016,65,76,55,0,,
11/16/2016,63,69,57,0,,
11/17/2016,62,74,50,0,,
11/18/2016,63,79,52,0,,
11/19/2016,60,74,48,0,,
11/20/2016,60,64,55,0.42,,
11/21/2016,59,66,55,0.38,,
11/22/2016,60,69,52,0,,
11/23/2016,59,70,50,0,,
11/24/2016,63,82,50,0,,
11/25/2016,62,72,50,0,,
11/26/2016,55,64,45,0.35,,
11/27/2016,54,63,49,0.05,,
11/28/2016,55,63,46,0,,
11/29/2016,57,71,47,0,,
11/30/2016,56,66,45,0,,
12/1/2016,56,66,48,0,,
12/2/2016,56,67,45,0,,
12/3/2016,57,70,44,0,,
12/4/2016,55,67,43,0,,
12/5/2016,56,64,47,0,,
12/6/2016,58,64,52,0,,
12/7/2016,56,65,50,0,,
12/8/2016,56,67,49,0,,
12/9/2016,57,64,51,0,,
12/10/2016,60,65,56,0,,
12/11/2016,61,64,60,0,,
12/12/2016,62,66,57,0,,
12/13/2016,61,67,55,0,,
12/14/2016,58,69,51,0,,
12/15/2016,58,64,53,0.3,,
12/16/2016,59,62,52,0.48,,
12/17/2016,53,59,45,0,,
12/18/2016,51,67,40,0,,
12/19/2016,54,71,39,0,,
12/20/2016,59,78,46,0,,
12/21/2016,62,67,56,0.59,,
12/22/2016,58,63,53,0.64,,
12/23/2016,58,61,53,1.07,,
12/24/2016,55,57,46,0.01,,
12/25/2016,49,56,38,0,,
12/26/2016,50,63,42,0,,
12/27/2016,55,72,45,0,,
12/28/2016,58,78,49,0,,
12/29/2016,61,81,50,0,,
12/30/2016,61,63,55,0.41,,
12/31/2016,57,59,47,0.09,,
1/1/2017,50,58,42,0,,
1/2/2017,53,57,49,0,,
1/3/2017,52,60,47,0,,
1/4/2017,53,62,44,0,,
1/5/2017,58,65,54,0.55,,
1/6/2017,56,63,48,0,,
1/7/2017,57,70,53,0,,
1/8/2017,61,76,50,0,,
1/9/2017,60,63,55,0.71,,
1/10/2017,56,60,51,0.13,,
1/11/2017,59,65,54,0.22,,
1/12/2017,56,58,51,1.58,,
1/13/2017,53,61,47,0,,
1/14/2017,55,69,46,0,,
1/15/2017,57,62,49,0,,
1/16/2017,57,66,50,0,,
1/17/2017,54,66,44,0,,
1/18/2017,54,60,47,0.05,,
1/19/2017,56,62,53,0.78,,
1/20/2017,56,60,52,1.2,,
1/21/2017,54,60,46,0.08,,
1/22/2017,53,59,51,3.97,,
1/23/2017,55,57,44,0.06,,
1/24/2017,48,56,39,0,,
1/25/2017,49,59,40,0,,
1/26/2017,50,64,40,0,,
1/27/2017,54,63,45,0,,
1/28/2017,55,74,40,0,,
1/29/2017,59,80,45,0,,
1/30/2017,63,78,49,0,,
1/31/2017,59,70,46,0,,
2/1/2017,56,66,46,0,,
2/2/2017,56,67,49,0,,
2/3/2017,58,60,56,0.22,,
2/4/2017,59,66,56,0,,
2/5/2017,57,59,54,0,,
2/6/2017,56,61,54,1.11,,
2/7/2017,61,65,59,0.17,,
2/8/2017,62,71,58,0.03,,
2/9/2017,61,73,56,0,,
2/10/2017,60,64,56,0.21,,
2/11/2017,60,62,52,0.02,,
2/12/2017,57,74,48,0,,
2/13/2017,61,71,50,0,,
2/14/2017,59,65,54,0,,
2/15/2017,60,80,51,0,,
2/16/2017,58,69,51,0,,
2/17/2017,59,60,53,2.77,,
